airline,airline ID,source airport,_from,destination airport,_to,codeshare,stops,equipment
X3,2681,FUE,airports/1051,ZQW,airports/393,,0,73H
X3,2681,GPA,airports/1473,DUS,airports/345,,0,73H
X3,2681,GPA,airports/1473,FRA,airports/340,,0,73H
X3,2681,HAJ,airports/352,ACE,airports/1055,,0,73H
X3,2681,HAJ,airports/352,AYT,airports/1688,,0,73H
X3,2681,HAJ,airports/352,BVC,airports/1103,,0,73H
X3,2681,HAJ,airports/352,CFU,airports/1460,,0,73H
X3,2681,HAJ,airports/352,DLM,airports/1715,,0,73H
X3,2681,HAJ,airports/352,FAO,airports/1626,,0,73H
X3,2681,HAJ,airports/352,FNC,airports/4091,,0,73H
X3,2681,HAJ,airports/352,FUE,airports/1051,,0,73H
X3,2681,HAJ,airports/352,HER,airports/1452,,0,73H
X3,2681,HAJ,airports/352,KGS,airports/1458,,0,73H
X3,2681,HAJ,airports/352,LPA,airports/1054,,0,73H
X3,2681,HAJ,airports/352,MAH,airports/1231,,0,73H
X3,2681,HAJ,airports/352,PMI,airports/3998,,0,73H
X3,2681,HAJ,airports/352,RHO,airports/1472,,0,73H
X3,2681,HAJ,airports/352,TFS,airports/1056,,0,73H
X3,2681,HAJ,airports/352,XRY,airports/1226,,0,73H
X3,2681,HAM,airports/342,AYT,airports/1688,,0,73H
X3,2681,HAM,airports/342,FRA,airports/340,,0,73H
X3,2681,HAM,airports/342,HER,airports/1452,,0,73H
X3,2681,HAM,airports/342,MAH,airports/1231,,0,73H
X3,2681,HER,airports/1452,BSL,airports/1423,,0,73H
X3,2681,HER,airports/1452,CGN,airports/344,,0,73H
X3,2681,HER,airports/1452,DUS,airports/345,,0,73H
X3,2681,HER,airports/1452,FRA,airports/340,,0,73H
X3,2681,HER,airports/1452,HAJ,airports/352,,0,73H
X3,2681,HER,airports/1452,HAM,airports/342,,0,73H
X3,2681,HER,airports/1452,MUC,airports/346,,0,73H
X3,2681,HER,airports/1452,NUE,airports/347,,0,73H
X3,2681,HER,airports/1452,STR,airports/350,,0,73H
X3,2681,HRG,airports/1130,DUS,airports/345,,0,73H
X3,2681,KGS,airports/1458,BSL,airports/1423,,0,73H
X3,2681,KGS,airports/1458,CGN,airports/344,,0,73H
X3,2681,KGS,airports/1458,DUS,airports/345,,0,73H
X3,2681,KGS,airports/1458,FRA,airports/340,,0,73H
X3,2681,KGS,airports/1458,HAJ,airports/352,,0,73H
X3,2681,KGS,airports/1458,MUC,airports/346,,0,73H
X3,2681,KGS,airports/1458,STR,airports/350,,0,73H
X3,2681,LEJ,airports/348,RHO,airports/1472,,0,73H
X3,2681,LPA,airports/1054,BSL,airports/1423,,0,73H
X3,2681,LPA,airports/1054,CGN,airports/344,,0,73H
X3,2681,LPA,airports/1054,DUS,airports/345,,0,73H
X3,2681,LPA,airports/1054,FRA,airports/340,,0,73H
X3,2681,LPA,airports/1054,HAJ,airports/352,,0,73H
X3,2681,LPA,airports/1054,MUC,airports/346,,0,73H
X3,2681,LPA,airports/1054,NUE,airports/347,,0,73H
X3,2681,LPA,airports/1054,STR,airports/350,,0,73H
X3,2681,MAH,airports/1231,FRA,airports/340,,0,73H
X3,2681,MAH,airports/1231,HAJ,airports/352,,0,73H
X3,2681,MAH,airports/1231,HAM,airports/342,,0,73H
X3,2681,MAH,airports/1231,STR,airports/350,,0,73H
X3,2681,MUC,airports/346,AYT,airports/1688,,0,73H
X3,2681,MUC,airports/346,BVC,airports/1103,,0,73H
X3,2681,MUC,airports/346,CFU,airports/1460,,0,73H
X3,2681,MUC,airports/346,DLM,airports/1715,,0,73H
X3,2681,MUC,airports/346,DUS,airports/345,,0,73H
X3,2681,MUC,airports/346,FAO,airports/1626,,0,73H
X3,2681,MUC,airports/346,FUE,airports/1051,,0,73H
X3,2681,MUC,airports/346,HER,airports/1452,,0,73H
X3,2681,MUC,airports/346,KGS,airports/1458,,0,73H
X3,2681,MUC,airports/346,LPA,airports/1054,,0,73H
X3,2681,MUC,airports/346,PMI,airports/3998,,0,73H
X3,2681,MUC,airports/346,RHO,airports/1472,,0,73H
X3,2681,MUC,airports/346,TFS,airports/1056,,0,73H
X3,2681,MUC,airports/346,XRY,airports/1226,,0,73H
X3,2681,NUE,airports/347,AYT,airports/1688,,0,73H
X3,2681,NUE,airports/347,HER,airports/1452,,0,73H
X3,2681,NUE,airports/347,PMI,airports/3998,,0,73H
X3,2681,NUE,airports/347,RHO,airports/1472,,0,73H
X3,2681,NUE,airports/347,TFS,airports/1056,,0,73H
X3,2681,NUE,airports/347,ZQW,airports/393,,0,73H
X3,2681,PMI,airports/3998,BSL,airports/1423,,0,73H
X3,2681,PMI,airports/3998,CGN,airports/344,,0,73H
X3,2681,PMI,airports/3998,DUS,airports/345,,0,73H
X3,2681,PMI,airports/3998,FMM,airports/3986,,0,73H
X3,2681,PMI,airports/3998,FRA,airports/340,,0,73H
X3,2681,PMI,airports/3998,HAJ,airports/352,,0,73H
X3,2681,PMI,airports/3998,MUC,airports/346,,0,73H
X3,2681,PMI,airports/3998,NUE,airports/347,,0,73H
X3,2681,PMI,airports/3998,STR,airports/350,,0,73H
X3,2681,PMI,airports/3998,ZQW,airports/393,,0,73H
X3,2681,RHO,airports/1472,BSL,airports/1423,,0,73H
X3,2681,RHO,airports/1472,CGN,airports/344,,0,73H
X3,2681,RHO,airports/1472,DUS,airports/345,,0,73H
X3,2681,RHO,airports/1472,FRA,airports/340,,0,73H
X3,2681,RHO,airports/1472,HAJ,airports/352,,0,73H
X3,2681,RHO,airports/1472,LEJ,airports/348,,0,73H
X3,2681,RHO,airports/1472,MUC,airports/346,,0,73H
X3,2681,RHO,airports/1472,NUE,airports/347,,0,73H
X3,2681,RHO,airports/1472,STR,airports/350,,0,73H
X3,2681,SID,airports/1102,CGN,airports/344,,0,73H
X3,2681,SID,airports/1102,FRA,airports/340,,0,73H
X3,2681,SID,airports/1102,HAJ,airports/352,,0,73H
X3,2681,SID,airports/1102,MUC,airports/346,,0,73H
X3,2681,SID,airports/1102,STR,airports/350,,0,73H
X3,2681,STR,airports/350,ACE,airports/1055,,0,73H
X3,2681,STR,airports/350,AYT,airports/1688,,0,73H
X3,2681,STR,airports/350,BVC,airports/1103,,0,73H
X3,2681,STR,airports/350,CFU,airports/1460,,0,73H
X3,2681,STR,airports/350,DLM,airports/1715,,0,73H
X3,2681,STR,airports/350,FAO,airports/1626,,0,73H
X3,2681,STR,airports/350,FNC,airports/4091,,0,73H
X3,2681,STR,airports/350,FUE,airports/1051,,0,73H
X3,2681,STR,airports/350,HER,airports/1452,,0,73H
X3,2681,STR,airports/350,KGS,airports/1458,,0,73H
X3,2681,STR,airports/350,LPA,airports/1054,,0,73H
X3,2681,STR,airports/350,MAH,airports/1231,,0,73H
X3,2681,STR,airports/350,MUC,airports/346,,0,73H
X3,2681,STR,airports/350,PMI,airports/3998,,0,73H
X3,2681,STR,airports/350,RHO,airports/1472,,0,73H
X3,2681,STR,airports/350,TFS,airports/1056,,0,73H
X3,2681,STR,airports/350,XRY,airports/1226,,0,73H
X3,2681,TFS,airports/1056,BSL,airports/1423,,0,73H
X3,2681,TFS,airports/1056,CGN,airports/344,,0,73H
X3,2681,TFS,airports/1056,DUS,airports/345,,0,73H
X3,2681,TFS,airports/1056,FRA,airports/340,,0,73H
X3,2681,TFS,airports/1056,HAJ,airports/352,,0,73H
X3,2681,TFS,airports/1056,MUC,airports/346,,0,73H
X3,2681,TFS,airports/1056,NUE,airports/347,,0,73H
X3,2681,TFS,airports/1056,STR,airports/350,,0,73H
X3,2681,TFS,airports/1056,ZQW,airports/393,,0,73H
X3,2681,XRY,airports/1226,DUS,airports/345,,0,73H
X3,2681,XRY,airports/1226,FRA,airports/340,,0,73H
X3,2681,XRY,airports/1226,HAJ,airports/352,,0,73H
X3,2681,XRY,airports/1226,HAM,airports/342,,0,73H
X3,2681,XRY,airports/1226,MUC,airports/346,,0,73H
X3,2681,XRY,airports/1226,STR,airports/350,,0,73H
X3,2681,ZQW,airports/393,AYT,airports/1688,,0,73H
X3,2681,ZQW,airports/393,FUE,airports/1051,,0,73H
X3,2681,ZQW,airports/393,LPA,airports/1054,,0,73H
X3,2681,ZQW,airports/393,PMI,airports/3998,,0,73H
X3,2681,ZQW,airports/393,TFS,airports/1056,,0,73H
X7,1775,APF,airports/4012,MIA,airports/3576,,0,CNA
X7,1775,MIA,airports/3576,APF,airports/4012,,0,CNA
XK,1909,AJA,airports/1324,LGG,airports/309,,0,320
XK,1909,AJA,airports/1324,LYS,airports/1335,,0,320
XK,1909,AJA,airports/1324,MRS,airports/1353,,0,320 AT7
XK,1909,AJA,airports/1324,NCE,airports/1354,,0,AT7
XK,1909,AJA,airports/1324,NTE,airports/1418,,0,320
XK,1909,AJA,airports/1324,ORY,airports/1386,,0,319
XK,1909,AJA,airports/1324,TLS,airports/1273,,0,320
XK,1909,BIA,airports/1321,EBU,airports/1350,,0,AT7
XK,1909,BIA,airports/1321,LGG,airports/309,,0,320
XK,1909,BIA,airports/1321,LYS,airports/1335,,0,320
XK,1909,BIA,airports/1321,MRS,airports/1353,,0,320
XK,1909,BIA,airports/1321,NCE,airports/1354,,0,AT7
XK,1909,BIA,airports/1321,NTE,airports/1418,,0,320
XK,1909,BIA,airports/1321,ORY,airports/1386,,0,319
XK,1909,CLY,airports/1322,MRS,airports/1353,,0,AT7
XK,1909,CLY,airports/1322,NCE,airports/1354,,0,AT7
XK,1909,CLY,airports/1322,ORY,airports/1386,,0,319
XK,1909,EBU,airports/1350,BIA,airports/1321,,0,AT7
XK,1909,FSC,airports/1323,MRS,airports/1353,,0,AT7
XK,1909,FSC,airports/1323,NCE,airports/1354,,0,AT7
XK,1909,FSC,airports/1323,ORY,airports/1386,,0,320
XK,1909,LGG,airports/309,AJA,airports/1324,,0,320
XK,1909,LGG,airports/309,BIA,airports/1321,,0,320
XK,1909,LYS,airports/1335,AJA,airports/1324,,0,320
XK,1909,LYS,airports/1335,BIA,airports/1321,,0,320
XK,1909,MRS,airports/1353,AJA,airports/1324,,0,320 AT7
XK,1909,MRS,airports/1353,BIA,airports/1321,,0,320
XK,1909,MRS,airports/1353,CLY,airports/1322,,0,AT7
XK,1909,MRS,airports/1353,FSC,airports/1323,,0,AT7
XK,1909,MRS,airports/1353,MXP,airports/1524,,0,AT7
XK,1909,MXP,airports/1524,MRS,airports/1353,,0,AT7
XK,1909,NCE,airports/1354,AJA,airports/1324,,0,AT7
XK,1909,NCE,airports/1354,BIA,airports/1321,,0,AT7
XK,1909,NCE,airports/1354,CLY,airports/1322,,0,AT7
XK,1909,NCE,airports/1354,FSC,airports/1323,,0,AT7
XK,1909,NTE,airports/1418,AJA,airports/1324,,0,320
XK,1909,NTE,airports/1418,BIA,airports/1321,,0,320
XK,1909,ORY,airports/1386,AJA,airports/1324,,0,319
XK,1909,ORY,airports/1386,BIA,airports/1321,,0,319
XK,1909,ORY,airports/1386,CLY,airports/1322,,0,319
XK,1909,ORY,airports/1386,FSC,airports/1323,,0,320
XK,1909,TLS,airports/1273,AJA,airports/1324,,0,320
XL,1034,CUE,airports/2671,UIO,airports/2688,,0,319
XL,1034,GPS,airports/2672,GYE,airports/2673,,0,319
XL,1034,GYE,airports/2673,GPS,airports/2672,,0,319
XL,1034,GYE,airports/2673,JFK,airports/3797,,0,763
XL,1034,GYE,airports/2673,MIA,airports/3576,Y,0,738 763 757
XL,1034,GYE,airports/2673,SCY,airports/6045,,0,319
XL,1034,GYE,airports/2673,UIO,airports/2688,,0,319 320
XL,1034,JFK,airports/3797,GYE,airports/2673,,0,763
XL,1034,MIA,airports/3576,GYE,airports/2673,Y,0,738 763 757
XL,1034,MIA,airports/3576,UIO,airports/2688,,0,763
XL,1034,SCY,airports/6045,GYE,airports/2673,,0,319
XL,1034,UIO,airports/2688,CUE,airports/2671,,0,319
XL,1034,UIO,airports/2688,GYE,airports/2673,,0,319 320
XL,1034,UIO,airports/2688,MIA,airports/3576,,0,763
XQ,4573,ADA,airports/1685,ADB,airports/1706,,0,738
XQ,4573,ADA,airports/1685,AYT,airports/1688,,0,738
XQ,4573,ADB,airports/1706,ADA,airports/1685,,0,738
XQ,4573,ADB,airports/1706,AMS,airports/580,,0,738
XQ,4573,ADB,airports/1706,ARN,airports/737,,0,738
XQ,4573,ADB,airports/1706,ASR,airports/1696,,0,738
XQ,4573,ADB,airports/1706,AYT,airports/1688,,0,738
XQ,4573,ADB,airports/1706,BRE,airports/353,,0,738
XQ,4573,ADB,airports/1706,BSL,airports/1423,,0,738
XQ,4573,ADB,airports/1706,CDG,airports/1382,,0,738
XQ,4573,ADB,airports/1706,CGN,airports/344,,0,738
XQ,4573,ADB,airports/1706,CPH,airports/609,,0,738
XQ,4573,ADB,airports/1706,DIY,airports/1722,,0,738
XQ,4573,ADB,airports/1706,DTM,airports/373,,0,738
XQ,4573,ADB,airports/1706,DUS,airports/345,,0,738
XQ,4573,ADB,airports/1706,FRA,airports/340,,0,738
XQ,4573,ADB,airports/1706,GZT,airports/1689,,0,738
XQ,4573,ADB,airports/1706,HAJ,airports/352,,0,738
XQ,4573,ADB,airports/1706,HAM,airports/342,,0,738
XQ,4573,ADB,airports/1706,HEL,airports/421,,0,738
XQ,4573,ADB,airports/1706,LYS,airports/1335,,0,738
XQ,4573,ADB,airports/1706,MUC,airports/346,,0,738
XQ,4573,ADB,airports/1706,NTE,airports/1418,,0,738
XQ,4573,ADB,airports/1706,SAW,airports/4317,,0,738
XQ,4573,ADB,airports/1706,STR,airports/350,,0,738
XQ,4573,ADB,airports/1706,SXB,airports/1435,,0,738
XQ,4573,ADB,airports/1706,TXL,airports/351,,0,738
XQ,4573,ADB,airports/1706,TZX,airports/1726,,0,738
XQ,4573,ADB,airports/1706,VIE,airports/1613,,0,738
XQ,4573,ADB,airports/1706,ZRH,airports/1678,,0,738
XQ,4573,AMS,airports/580,ADB,airports/1706,,0,738
XQ,4573,AMS,airports/580,ASR,airports/1696,,0,738
XQ,4573,ARN,airports/737,ADB,airports/1706,,0,738
XQ,4573,ASR,airports/1696,ADB,airports/1706,,0,738
XQ,4573,ASR,airports/1696,AMS,airports/580,,0,738
XQ,4573,AYT,airports/1688,ADA,airports/1685,,0,738
XQ,4573,AYT,airports/1688,ADB,airports/1706,,0,738
XQ,4573,AYT,airports/1688,BSL,airports/1423,,0,738
XQ,4573,AYT,airports/1688,CGN,airports/344,,0,738
XQ,4573,AYT,airports/1688,DUS,airports/345,,0,738
XQ,4573,AYT,airports/1688,FRA,airports/340,,0,738
XQ,4573,AYT,airports/1688,GRZ,airports/1609,,0,738
XQ,4573,AYT,airports/1688,HAJ,airports/352,,0,738
XQ,4573,AYT,airports/1688,HAM,airports/342,,0,738
XQ,4573,AYT,airports/1688,LEJ,airports/348,,0,738
XQ,4573,AYT,airports/1688,LNZ,airports/1611,,0,738
XQ,4573,AYT,airports/1688,MUC,airports/346,,0,738
XQ,4573,AYT,airports/1688,NUE,airports/347,,0,738
XQ,4573,AYT,airports/1688,PAD,airports/371,,0,738
XQ,4573,AYT,airports/1688,SAW,airports/4317,,0,738
XQ,4573,AYT,airports/1688,STR,airports/350,,0,738
XQ,4573,AYT,airports/1688,SZG,airports/1612,,0,738
XQ,4573,AYT,airports/1688,TXL,airports/351,,0,738
XQ,4573,AYT,airports/1688,VIE,airports/1613,,0,738
XQ,4573,AYT,airports/1688,ZRH,airports/1678,,0,738
XQ,4573,BRE,airports/353,ADB,airports/1706,,0,738
XQ,4573,BSL,airports/1423,ADB,airports/1706,,0,738
XQ,4573,BSL,airports/1423,AYT,airports/1688,,0,738
XQ,4573,CDG,airports/1382,ADB,airports/1706,,0,738
XQ,4573,CGN,airports/344,ADB,airports/1706,,0,738
XQ,4573,CGN,airports/344,AYT,airports/1688,,0,738
XQ,4573,CPH,airports/609,ADB,airports/1706,,0,738
XQ,4573,DIY,airports/1722,ADB,airports/1706,,0,738
XQ,4573,DTM,airports/373,ADB,airports/1706,,0,738
XQ,4573,DTM,airports/373,SAW,airports/4317,,0,738
XQ,4573,DUS,airports/345,ADB,airports/1706,,0,738
XQ,4573,DUS,airports/345,AYT,airports/1688,,0,738
XQ,4573,FRA,airports/340,ADB,airports/1706,,0,738
XQ,4573,FRA,airports/340,AYT,airports/1688,,0,738
XQ,4573,GRZ,airports/1609,AYT,airports/1688,,0,738
XQ,4573,GZT,airports/1689,ADB,airports/1706,,0,738
XQ,4573,HAJ,airports/352,ADB,airports/1706,,0,738
XQ,4573,HAJ,airports/352,AYT,airports/1688,,0,738
XQ,4573,HAM,airports/342,ADB,airports/1706,,0,738
XQ,4573,HAM,airports/342,AYT,airports/1688,,0,738
XQ,4573,HEL,airports/421,ADB,airports/1706,,0,738
XQ,4573,LEJ,airports/348,AYT,airports/1688,,0,738
XQ,4573,LNZ,airports/1611,AYT,airports/1688,,0,738
XQ,4573,LNZ,airports/1611,SZG,airports/1612,,0,738
XQ,4573,LYS,airports/1335,ADB,airports/1706,,0,738
XQ,4573,MUC,airports/346,ADB,airports/1706,,0,738
XQ,4573,MUC,airports/346,AYT,airports/1688,,0,738
XQ,4573,NTE,airports/1418,ADB,airports/1706,,0,738
XQ,4573,NUE,airports/347,AYT,airports/1688,,0,738
XQ,4573,PAD,airports/371,AYT,airports/1688,,0,738
XQ,4573,SAW,airports/4317,ADB,airports/1706,,0,738
XQ,4573,SAW,airports/4317,AYT,airports/1688,,0,738
XQ,4573,SAW,airports/4317,DTM,airports/373,,0,738
XQ,4573,STR,airports/350,ADB,airports/1706,,0,738
XQ,4573,STR,airports/350,AYT,airports/1688,,0,738
XQ,4573,SXB,airports/1435,ADB,airports/1706,,0,738
XQ,4573,SZG,airports/1612,AYT,airports/1688,,0,738
XQ,4573,TXL,airports/351,ADB,airports/1706,,0,738
XQ,4573,TXL,airports/351,AYT,airports/1688,,0,738
XQ,4573,TZX,airports/1726,ADB,airports/1706,,0,738
XQ,4573,VIE,airports/1613,ADB,airports/1706,,0,738
XQ,4573,VIE,airports/1613,AYT,airports/1688,,0,738
XQ,4573,ZRH,airports/1678,ADB,airports/1706,,0,738
XQ,4573,ZRH,airports/1678,AYT,airports/1688,,0,738
XU,\N,ADE,airports/3977,BBO,airports/1122,,0,EM2
XU,\N,BBO,airports/1122,ADE,airports/3977,,0,EM2
XU,\N,BBO,airports/1122,BSA,airports/5686,,0,EM2
XU,\N,BBO,airports/1122,DXB,airports/2188,,0,M82
XU,\N,BBO,airports/1122,MGQ,airports/5687,,0,M82
XU,\N,BBO,airports/1122,SHJ,airports/2191,,0,M82
XU,\N,BSA,airports/5686,BBO,airports/1122,,0,EM2
XU,\N,BSA,airports/5686,GLK,airports/5688,,0,EM2
XU,\N,DXB,airports/2188,BBO,airports/1122,,0,M82
XU,\N,DXB,airports/2188,HGA,airports/1121,,0,M82
XU,\N,EBB,airports/1187,NBO,airports/4059,,0,M82
XU,\N,GLK,airports/5688,BSA,airports/5686,,0,EM2
XU,\N,GLK,airports/5688,MGQ,airports/5687,,0,EM2
XU,\N,GLK,airports/5688,WJR,airports/1149,,0,EM2
XU,\N,HGA,airports/1121,BBO,airports/1122,,0,M82
XU,\N,HGA,airports/1121,WJR,airports/1149,,0,EM2
XU,\N,MGQ,airports/5687,BBO,airports/1122,,0,M82
XU,\N,MGQ,airports/5687,GLK,airports/5688,,0,EM2
XU,\N,MGQ,airports/5687,HGA,airports/1121,,0,M82
XU,\N,MGQ,airports/5687,WJR,airports/1149,,0,M82 DC9
XU,\N,NBO,airports/4059,EBB,airports/1187,,0,M82
XU,\N,NBO,airports/4059,GLK,airports/5688,,0,EM2
XU,\N,NBO,airports/4059,HGA,airports/1121,,0,EM2
XU,\N,NBO,airports/4059,MGQ,airports/5687,,0,M82 DC9
XU,\N,SHJ,airports/2191,HGA,airports/1121,,0,M82
XU,\N,WJR,airports/1149,NBO,airports/4059,,0,M82 EM2 DC9
XV,16844,DOM,airports/2877,EIS,airports/2903,,0,J32
XV,16844,DOM,airports/2877,SXM,airports/2899,,0,J32
XV,16844,EIS,airports/2903,DOM,airports/2877,,0,J32
XV,16844,EIS,airports/2903,SXM,airports/2899,,0,J32
XV,16844,SXM,airports/2899,DOM,airports/2877,,0,J32
XV,16844,SXM,airports/2899,EIS,airports/2903,,0,J32
XY,3754,ADA,airports/1685,JED,airports/2072,,0,320
XY,3754,AHB,airports/2059,JED,airports/2072,,0,320
XY,3754,AHB,airports/2059,RUH,airports/2082,,0,320
XY,3754,AMM,airports/2170,JED,airports/2072,,0,320
XY,3754,AMM,airports/2170,MED,airports/2074,,0,320
XY,3754,AMM,airports/2170,RUH,airports/2082,,0,320
XY,3754,ASW,airports/1136,JED,airports/2072,,0,320
XY,3754,ATZ,airports/5691,JED,airports/2072,,0,320
XY,3754,ATZ,airports/5691,RUH,airports/2082,,0,320
XY,3754,AUH,airports/2179,DMM,airports/2064,Y,0,320 319
XY,3754,AUH,airports/2179,JED,airports/2072,Y,0,77W
XY,3754,AUH,airports/2179,MED,airports/2074,Y,0,320
XY,3754,AUH,airports/2179,RUH,airports/2082,Y,0,320 346 332 77W
XY,3754,CGK,airports/3275,JED,airports/2072,,0,330
XY,3754,CMN,airports/1074,JED,airports/2072,,0,330
XY,3754,DMM,airports/2064,AUH,airports/2179,Y,0,320 319
XY,3754,DMM,airports/2064,JED,airports/2072,,0,320
XY,3754,DMM,airports/2064,MED,airports/2074,,0,320
XY,3754,DMM,airports/2064,RUH,airports/2082,,0,320
XY,3754,DMM,airports/2064,TIF,airports/2090,,0,320
XY,3754,DMM,airports/2064,YNB,airports/2096,,0,320
XY,3754,DXB,airports/2188,JED,airports/2072,,0,320
XY,3754,DXB,airports/2188,RUH,airports/2082,,0,320
XY,3754,GIZ,airports/2066,JED,airports/2072,,0,320
XY,3754,GIZ,airports/2066,MED,airports/2074,,0,320
XY,3754,GIZ,airports/2066,RUH,airports/2082,,0,320
XY,3754,HBE,airports/3410,JED,airports/2072,,0,320
XY,3754,HBE,airports/3410,RUH,airports/2082,,0,320
XY,3754,HMB,airports/8235,JED,airports/2072,,0,320
XY,3754,HMB,airports/8235,RUH,airports/2082,,0,320
XY,3754,HTY,airports/7453,JED,airports/2072,,0,320
XY,3754,HTY,airports/7453,MED,airports/2074,,0,320
XY,3754,HTY,airports/7453,RUH,airports/2082,,0,320
XY,3754,ISB,airports/2223,JED,airports/2072,,0,330
XY,3754,JED,airports/2072,ADA,airports/1685,,0,320
XY,3754,JED,airports/2072,AHB,airports/2059,,0,320
XY,3754,JED,airports/2072,AMM,airports/2170,,0,320
XY,3754,JED,airports/2072,ASW,airports/1136,,0,320
XY,3754,JED,airports/2072,ATZ,airports/5691,,0,320
XY,3754,JED,airports/2072,AUH,airports/2179,Y,0,77W
XY,3754,JED,airports/2072,CGK,airports/3275,,0,330
XY,3754,JED,airports/2072,CMN,airports/1074,,0,330
XY,3754,JED,airports/2072,DMM,airports/2064,,0,320
XY,3754,JED,airports/2072,DXB,airports/2188,,0,320
XY,3754,JED,airports/2072,GIZ,airports/2066,,0,320
XY,3754,JED,airports/2072,HBE,airports/3410,,0,320
XY,3754,JED,airports/2072,HMB,airports/8235,,0,320
XY,3754,JED,airports/2072,HTY,airports/7453,,0,320
XY,3754,JED,airports/2072,ISB,airports/2223,,0,330
XY,3754,JED,airports/2072,KHI,airports/2206,,0,330
XY,3754,JED,airports/2072,KRT,airports/1175,,0,320
XY,3754,JED,airports/2072,KUL,airports/3304,,0,330
XY,3754,JED,airports/2072,KWI,airports/2176,,0,320
XY,3754,JED,airports/2072,LGW,airports/502,,0,330
XY,3754,JED,airports/2072,LHE,airports/2207,,0,330
XY,3754,JED,airports/2072,LXR,airports/1132,,0,320
XY,3754,JED,airports/2072,MAN,airports/478,,0,330
XY,3754,JED,airports/2072,MED,airports/2074,,0,320
XY,3754,JED,airports/2072,RUH,airports/2082,,0,320
XY,3754,JED,airports/2072,SAW,airports/4317,,0,320
XY,3754,KHI,airports/2206,JED,airports/2072,,0,330
XY,3754,KRT,airports/1175,JED,airports/2072,,0,320
XY,3754,KRT,airports/1175,MED,airports/2074,,0,320
XY,3754,KRT,airports/1175,RUH,airports/2082,,0,320
XY,3754,KUL,airports/3304,JED,airports/2072,,0,330
XY,3754,KWI,airports/2176,JED,airports/2072,,0,320
XY,3754,KWI,airports/2176,MED,airports/2074,,0,320
XY,3754,KWI,airports/2176,RUH,airports/2082,,0,320
XY,3754,KWI,airports/2176,TIF,airports/2090,,0,320
XY,3754,LGW,airports/502,JED,airports/2072,,0,330
XY,3754,LHE,airports/2207,JED,airports/2072,,0,330
XY,3754,LXR,airports/1132,JED,airports/2072,,0,320
XY,3754,LXR,airports/1132,RUH,airports/2082,,0,320
XY,3754,MAN,airports/478,JED,airports/2072,,0,330
XY,3754,MED,airports/2074,AMM,airports/2170,,0,320
XY,3754,MED,airports/2074,AUH,airports/2179,Y,0,320
XY,3754,MED,airports/2074,DMM,airports/2064,,0,320
XY,3754,MED,airports/2074,GIZ,airports/2066,,0,320
XY,3754,MED,airports/2074,HTY,airports/7453,,0,320
XY,3754,MED,airports/2074,JED,airports/2072,,0,320 747
XY,3754,MED,airports/2074,KRT,airports/1175,,0,320
XY,3754,MED,airports/2074,KWI,airports/2176,,0,320
XY,3754,MED,airports/2074,RUH,airports/2082,,0,320
XY,3754,MED,airports/2074,SAW,airports/4317,,0,320
XY,3754,RUH,airports/2082,AHB,airports/2059,,0,320
XY,3754,RUH,airports/2082,AMM,airports/2170,,0,320
XY,3754,RUH,airports/2082,ATZ,airports/5691,,0,320
XY,3754,RUH,airports/2082,AUH,airports/2179,Y,0,320 346 332 77W
XY,3754,RUH,airports/2082,DMM,airports/2064,,0,320
XY,3754,RUH,airports/2082,DXB,airports/2188,,0,320
XY,3754,RUH,airports/2082,GIZ,airports/2066,,0,320
XY,3754,RUH,airports/2082,HBE,airports/3410,,0,320
XY,3754,RUH,airports/2082,HMB,airports/8235,,0,320
XY,3754,RUH,airports/2082,HTY,airports/7453,,0,320
XY,3754,RUH,airports/2082,JED,airports/2072,,0,320
XY,3754,RUH,airports/2082,KRT,airports/1175,,0,320
XY,3754,RUH,airports/2082,KWI,airports/2176,,0,320
XY,3754,RUH,airports/2082,LXR,airports/1132,,0,320
XY,3754,RUH,airports/2082,MED,airports/2074,,0,320
XY,3754,RUH,airports/2082,SAW,airports/4317,,0,320
XY,3754,RUH,airports/2082,SSH,airports/4057,,0,320
XY,3754,RUH,airports/2082,TIF,airports/2090,,0,320
XY,3754,SAW,airports/4317,JED,airports/2072,,0,320
XY,3754,SAW,airports/4317,MED,airports/2074,,0,320
XY,3754,SAW,airports/4317,RUH,airports/2082,,0,320
XY,3754,SSH,airports/4057,RUH,airports/2082,,0,320
XY,3754,TIF,airports/2090,DMM,airports/2064,,0,320
XY,3754,TIF,airports/2090,KWI,airports/2176,,0,320
XY,3754,TIF,airports/2090,RUH,airports/2082,,0,320
XY,3754,YNB,airports/2096,DMM,airports/2064,,0,320
Y4,5325,ACA,airports/1783,TIJ,airports/1847,,0,319
Y4,5325,AGU,airports/1785,CUN,airports/1852,,0,320
